event_id,event_name,event_start_date,slug,name,day1_entries,day1_total,day1_share,day1_share_pct,share_bin,exact_live_join,day1_points_rate_pct,event_points_rate_pct,points_rate_centered_pp,source_rate_formula_delta_pp,day2_entries,day2_total,day2_expected,day2_lift,day2_log2_lift_smoothed_05,day2_log2_lift_bounded_2,top8,top16,top32,top8_lift,top16_lift,top32_lift,top32_log2_lift_smoothed_05,winner
0001,Regional Championship Baltimore,2024-09-13,charizard-ex,Charizard,9,2301,0.003911342894393742,0.3911342894393742,<0.5%,True,26.47,48.05508482829818,-21.58508482829818,-0.0005882352941171121,1,129,0.5045632333767928,1.981912144702842,0.5783941217093045,0.5783941217093045,0,0,0,0.0,0.0,0.0,-0.3223042375151974,0
0001,Regional Championship Baltimore,2024-09-13,charizard-greninja,Charizard Greninja,2,2301,0.000869187309865276,0.0869187309865276,<0.5%,True,37.25,48.05508482829818,-10.805084828298178,-0.004901960784316373,0,129,0.11212516297262061,0.0,-0.29189858015084125,-0.29189858015084125,0,0,0,0.0,0.0,0.0,-0.07810150641177538,0
0001,Regional Championship Baltimore,2024-09-13,charizard-pidgeot,Charizard Pidgeot,296,2301,0.12863972186006084,12.863972186006084,>=5%,True,47.96,48.05508482829818,-0.09508482829817666,0.0006615081171332804,12,129,16.59452411994785,0.7231301068510371,-0.45160616647140644,-0.45160616647140644,0,0,0,0.0,0.0,0.0,-3.206790454976559,0
0001,Regional Championship Baltimore,2024-09-13,chien-pao-baxcalibur,Chien-Pao Baxcalibur,43,2301,0.018687527162103434,1.8687527162103434,1-2%,True,37.61,48.05508482829818,-10.445084828298178,-0.0026126126126158056,1,129,2.410691003911343,0.4148188209843158,-0.956399191784496,-0.956399191784496,0,0,0,0.0,0.0,0.0,-1.1348791963938634,0
0001,Regional Championship Baltimore,2024-09-13,conkeldurr-twm,Conkeldurr,2,2301,0.000869187309865276,0.0869187309865276,<0.5%,True,35.71,48.05508482829818,-12.345084828298177,-0.004285714285714448,0,129,0.11212516297262061,0.0,-0.29189858015084125,-0.29189858015084125,0,0,0,0.0,0.0,0.0,-0.07810150641177538,0
0001,Regional Championship Baltimore,2024-09-13,cornerstone-mask-ogerpon-ex,Cornerstone Mask Ogerpon,2,2301,0.000869187309865276,0.0869187309865276,<0.5%,True,35.71,48.05508482829818,-12.345084828298177,-0.004285714285714448,0,129,0.11212516297262061,0.0,-0.29189858015084125,-0.29189858015084125,0,0,0,0.0,0.0,0.0,-0.07810150641177538,0
0001,Regional Championship Baltimore,2024-09-13,darkrai-dusknoir,Darkrai Dusknoir,9,2301,0.003911342894393742,0.3911342894393742,<0.5%,True,52.54,48.05508482829818,4.484915171701822,-0.002372881355931611,1,129,0.5045632333767928,1.981912144702842,0.5783941217093045,0.5783941217093045,0,0,0,0.0,0.0,0.0,-0.3223042375151974,0
0001,Regional Championship Baltimore,2024-09-13,dialga-metang,Dialga Metang,10,2301,0.004345936549326379,0.43459365493263796,<0.5%,True,40.09,48.05508482829818,-7.965084828298174,-9.009009009020019e-05,0,129,0.5606258148631029,0.0,-1.0849157681695942,-1.0849157681695942,0,0,0,0.0,0.0,0.0,-0.3540458006629743,0
0001,Regional Championship Baltimore,2024-09-13,dragapult-charizard,Dragapult Charizard,17,2301,0.007388092133854845,0.7388092133854846,0.5-1%,True,39.64,48.05508482829818,-8.415084828298177,0.00036036036036080077,0,129,0.953063885267275,0.0,-1.539098133756819,-1.539098133756819,0,0,0,0.0,0.0,0.0,-0.5585986532599049,0
0001,Regional Championship Baltimore,2024-09-13,dragapult-dusknoir,Dragapult Dusknoir,2,2301,0.000869187309865276,0.0869187309865276,<0.5%,True,47.62,48.05508482829818,-0.43508482829818007,0.000952380952377041,0,129,0.11212516297262061,0.0,-0.29189858015084125,-0.29189858015084125,0,0,0,0.0,0.0,0.0,-0.07810150641177538,0
0001,Regional Championship Baltimore,2024-09-13,dragapult-ex,Dragapult,12,2301,0.005215123859191656,0.5215123859191656,0.5-1%,True,45.83,48.05508482829818,-2.225084828298179,-0.003333333333337407,0,129,0.6727509778357236,0.0,-1.2298967037485489,-1.2298967037485489,0,0,0,0.0,0.0,0.0,-0.41550766224239544,0
0001,Regional Championship Baltimore,2024-09-13,dragapult-lz-box,Dragapult LZ Box,1,2301,0.000434593654932638,0.0434593654932638,<0.5%,True,81.48,48.05508482829818,33.42491517170183,-0.0014814814814769761,1,129,0.056062581486310305,17.83720930232558,1.4316433369057995,1.4316433369057995,0,0,0,0.0,0.0,0.0,-0.03957920000266784,0
0001,Regional Championship Baltimore,2024-09-13,dragapult-pidgeot,Dragapult Pidgeot,23,2301,0.009995654063450673,0.9995654063450673,0.5-1%,True,47.5,48.05508482829818,-0.5550848282981775,-0.004990019960082748,0,129,1.2894393741851369,0.0,-1.8395076663896277,-1.8395076663896277,0,0,0,0.0,0.0,0.0,-0.71345111658602,0
0001,Regional Championship Baltimore,2024-09-13,entei-iron-valiant,Entei Iron Valiant,1,2301,0.000434593654932638,0.0434593654932638,<0.5%,True,42.86,48.05508482829818,-5.195084828298178,0.002857142857145334,0,129,0.056062581486310305,0.0,-0.1533191638153567,-0.1533191638153567,0,0,0,0.0,0.0,0.0,-0.03957920000266784,0
0001,Regional Championship Baltimore,2024-09-13,espathra-xatu,Espathra Xatu,2,2301,0.000869187309865276,0.0869187309865276,<0.5%,True,40.74,48.05508482829818,-7.3150848282981755,-0.0007407407407384881,0,129,0.11212516297262061,0.0,-0.29189858015084125,-0.29189858015084125,0,0,0,0.0,0.0,0.0,-0.07810150641177538,0
0001,Regional Championship Baltimore,2024-09-13,feraligatr-tef,Feraligatr,1,2301,0.000434593654932638,0.0434593654932638,<0.5%,True,14.29,48.05508482829818,-33.76508482829818,0.004285714285712672,0,129,0.056062581486310305,0.0,-0.1533191638153567,-0.1533191638153567,0,0,0,0.0,0.0,0.0,-0.03957920000266784,0
0001,Regional Championship Baltimore,2024-09-13,festival-lead,Dipplin,2,2301,0.000869187309865276,0.0869187309865276,<0.5%,True,13.33,48.05508482829818,-34.72508482829818,-0.0033333333333338544,0,129,0.11212516297262061,0.0,-0.29189858015084125,-0.29189858015084125,0,0,0,0.0,0.0,0.0,-0.07810150641177538,0
0001,Regional Championship Baltimore,2024-09-13,froslass-munkidori,Froslass Munkidori,5,2301,0.0021729682746631897,0.21729682746631898,<0.5%,True,40.17,48.05508482829818,-7.885084828298176,-0.0009401709401686276,0,129,0.28031290743155146,0.0,-0.6421246694405685,-0.6421246694405685,0,0,0,0.0,0.0,0.0,-0.18785637010432785,0
0001,Regional Championship Baltimore,2024-09-13,future-box,Future Box,4,2301,0.001738374619730552,0.1738374619730552,<0.5%,True,28.74,48.05508482829818,-19.31508482829818,0.004367816091953358,0,129,0.22425032594524122,0.0,-0.5345603338861586,-0.5345603338861586,0,0,0,0.0,0.0,0.0,-0.15219117701755933,0
0001,Regional Championship Baltimore,2024-09-13,garchomp-ex,Garchomp,3,2301,0.001303780964797914,0.1303780964797914,<0.5%,True,34.57,48.05508482829818,-13.485084828298177,0.0020987654321018567,0,129,0.1681877444589309,0.0,-0.41832542688987495,-0.41832542688987495,0,0,0,0.0,0.0,0.0,-0.11562189926741101,0
